orderID,year,offence_type,offence_group,gender,source,target,value,source1,target1
2,2016,Adults,08 Public order offences,1 Male,4 7-10 previous convictions/cautions,7 Other,56,7-10 previous convictions/cautions,Other
2,2016,Adults,12 Summary motoring offences,1 Male,4 7-10 previous convictions/cautions,7 Other,161,7-10 previous convictions/cautions,Other
2,2016,Juveniles,04 Theft Offences,2 Female,4 7-10 previous convictions/cautions,7 Other,3,7-10 previous convictions/cautions,Other
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,4 7-10 previous convictions/cautions,7 Other,33,7-10 previous convictions/cautions,Other
2,2016,Juveniles,09 Miscellaneous crimes against society,1 Male,4 7-10 previous convictions/cautions,7 Other,8,7-10 previous convictions/cautions,Other
2,2016,Adults,06 Drug offences,1 Male,4 7-10 previous convictions/cautions,7 Other,132,7-10 previous convictions/cautions,Other
2,2016,Juveniles,01 Violence against the person,1 Male,4 7-10 previous convictions/cautions,7 Other,4,7-10 previous convictions/cautions,Other
2,2016,Adults,01 Violence against the person,2 Female,4 7-10 previous convictions/cautions,7 Other,15,7-10 previous convictions/cautions,Other
2,2016,Juveniles,03 Robbery,1 Male,4 7-10 previous convictions/cautions,7 Other,5,7-10 previous convictions/cautions,Other
2,2016,Juveniles,11 Summary offences excluding motoring,2 Female,4 7-10 previous convictions/cautions,7 Other,11,7-10 previous convictions/cautions,Other
2,2016,Adults,03 Robbery,2 Female,4 7-10 previous convictions/cautions,7 Other,1,7-10 previous convictions/cautions,Other
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,5 11-14 previous convictions/cautions,0 Caution,4,11-14 previous convictions/cautions,Caution
2,2016,Adults,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,0 Caution,653,11-14 previous convictions/cautions,Caution
2,2016,Adults,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,0 Caution,1,11-14 previous convictions/cautions,Caution
2,2016,Adults,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,0 Caution,950,11-14 previous convictions/cautions,Caution
2,2016,Adults,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,0 Caution,249,11-14 previous convictions/cautions,Caution
2,2016,Adults,10 Fraud offences,1 Male,5 11-14 previous convictions/cautions,0 Caution,8,11-14 previous convictions/cautions,Caution
2,2016,Adults,10 Fraud offences,2 Female,5 11-14 previous convictions/cautions,0 Caution,4,11-14 previous convictions/cautions,Caution
2,2016,Juveniles,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,0 Caution,4,11-14 previous convictions/cautions,Caution
2,2016,Juveniles,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,0 Caution,2,11-14 previous convictions/cautions,Caution
2,2016,Juveniles,07 Possession of weapons,1 Male,5 11-14 previous convictions/cautions,0 Caution,1,11-14 previous convictions/cautions,Caution
2,2016,Adults,08 Public order offences,2 Female,5 11-14 previous convictions/cautions,0 Caution,2,11-14 previous convictions/cautions,Caution
2,2016,Juveniles,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,0 Caution,1,11-14 previous convictions/cautions,Caution
2,2016,Adults,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,0 Caution,71,11-14 previous convictions/cautions,Caution
2,2016,Adults,05 Criminal damage and arson,1 Male,5 11-14 previous convictions/cautions,0 Caution,12,11-14 previous convictions/cautions,Caution
2,2016,Juveniles,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,0 Caution,3,11-14 previous convictions/cautions,Caution
2,2016,Adults,04 Theft Offences,2 Female,5 11-14 previous convictions/cautions,0 Caution,90,11-14 previous convictions/cautions,Caution
2,2016,Adults,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,0 Caution,106,11-14 previous convictions/cautions,Caution
2,2016,Adults,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,0 Caution,26,11-14 previous convictions/cautions,Caution
2,2016,Adults,07 Possession of weapons,2 Female,5 11-14 previous convictions/cautions,0 Caution,2,11-14 previous convictions/cautions,Caution
2,2016,Adults,01 Violence against the person,2 Female,5 11-14 previous convictions/cautions,0 Caution,20,11-14 previous convictions/cautions,Caution
2,2016,Adults,07 Possession of weapons,1 Male,5 11-14 previous convictions/cautions,0 Caution,20,11-14 previous convictions/cautions,Caution
2,2016,Adults,01 Violence against the person,1 Male,5 11-14 previous convictions/cautions,0 Caution,90,11-14 previous convictions/cautions,Caution
2,2016,Adults,05 Criminal damage and arson,2 Female,5 11-14 previous convictions/cautions,0 Caution,4,11-14 previous convictions/cautions,Caution
2,2016,Adults,06 Drug offences,2 Female,5 11-14 previous convictions/cautions,0 Caution,67,11-14 previous convictions/cautions,Caution
2,2016,Adults,02 Sexual offences,1 Male,5 11-14 previous convictions/cautions,0 Caution,6,11-14 previous convictions/cautions,Caution
2,2016,Adults,02 Sexual offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,1,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,01 Violence against the person,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,5,11-14 previous convictions/cautions,Absolute discharge
2,2016,Juveniles,03 Robbery,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,1,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,14,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,32,11-14 previous convictions/cautions,Absolute discharge
2,2016,Juveniles,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,2,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,05 Criminal damage and arson,2 Female,5 11-14 previous convictions/cautions,1 Absolute discharge,1,11-14 previous convictions/cautions,Absolute discharge
2,2016,Juveniles,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,3,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,1 Absolute discharge,7,11-14 previous convictions/cautions,Absolute discharge
2,2016,Juveniles,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,1 Absolute discharge,1,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,11,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,9,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,5 11-14 previous convictions/cautions,1 Absolute discharge,1,11-14 previous convictions/cautions,Absolute discharge
2,2016,Juveniles,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,6,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,17,11-14 previous convictions/cautions,Absolute discharge
2,2016,Juveniles,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,2,11-14 previous convictions/cautions,Absolute discharge
2,2016,Juveniles,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,4,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,1 Absolute discharge,4,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,12 Summary motoring offences,2 Female,5 11-14 previous convictions/cautions,1 Absolute discharge,2,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,06 Drug offences,2 Female,5 11-14 previous convictions/cautions,1 Absolute discharge,1,11-14 previous convictions/cautions,Absolute discharge
2,2016,Adults,04 Theft Offences,2 Female,5 11-14 previous convictions/cautions,1 Absolute discharge,6,11-14 previous convictions/cautions,Absolute discharge
2,2016,Juveniles,06 Drug offences,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,1,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,04 Theft Offences,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,2,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,644,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,10 Fraud offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,19,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,05 Criminal damage and arson,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,4,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,5,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,18,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,387,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,8,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,08 Public order offences,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,6,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,28,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,59,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,52,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,30,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,05 Criminal damage and arson,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,2,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,3,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,25,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,95,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,04 Theft Offences,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,275,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,05 Criminal damage and arson,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,24,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,10 Fraud offences,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,4,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,12 Summary motoring offences,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,4,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,01 Violence against the person,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,70,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,6,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,07 Possession of weapons,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,19,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,1232,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,02 Sexual offences,1 Male,5 11-14 previous convictions/cautions,2 Conditional discharge,3,11-14 previous convictions/cautions,Conditional discharge
2,2016,Juveniles,08 Public order offences,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,1,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,01 Violence against the person,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,12,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,07 Possession of weapons,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,2,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,213,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,06 Drug offences,2 Female,5 11-14 previous convictions/cautions,2 Conditional discharge,45,11-14 previous convictions/cautions,Conditional discharge
2,2016,Adults,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,3 Fine,2973,11-14 previous convictions/cautions,Fine
2,2016,Adults,12 Summary motoring offences,2 Female,5 11-14 previous convictions/cautions,3 Fine,90,11-14 previous convictions/cautions,Fine
2,2016,Adults,05 Criminal damage and arson,1 Male,5 11-14 previous convictions/cautions,3 Fine,12,11-14 previous convictions/cautions,Fine
2,2016,Adults,06 Drug offences,2 Female,5 11-14 previous convictions/cautions,3 Fine,61,11-14 previous convictions/cautions,Fine
2,2016,Juveniles,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,2,11-14 previous convictions/cautions,Fine
2,2016,Adults,02 Sexual offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,2,11-14 previous convictions/cautions,Fine
2,2016,Adults,01 Violence against the person,1 Male,5 11-14 previous convictions/cautions,3 Fine,204,11-14 previous convictions/cautions,Fine
2,2016,Juveniles,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,3,11-14 previous convictions/cautions,Fine
2,2016,Adults,07 Possession of weapons,2 Female,5 11-14 previous convictions/cautions,3 Fine,1,11-14 previous convictions/cautions,Fine
2,2016,Adults,10 Fraud offences,2 Female,5 11-14 previous convictions/cautions,3 Fine,3,11-14 previous convictions/cautions,Fine
2,2016,Adults,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,3 Fine,327,11-14 previous convictions/cautions,Fine
2,2016,Juveniles,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,3 Fine,13,11-14 previous convictions/cautions,Fine
2,2016,Juveniles,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,6,11-14 previous convictions/cautions,Fine
2,2016,Adults,04 Theft Offences,2 Female,5 11-14 previous convictions/cautions,3 Fine,310,11-14 previous convictions/cautions,Fine
2,2016,Adults,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,3 Fine,348,11-14 previous convictions/cautions,Fine
2,2016,Juveniles,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,9,11-14 previous convictions/cautions,Fine
2,2016,Adults,10 Fraud offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,39,11-14 previous convictions/cautions,Fine
2,2016,Adults,08 Public order offences,2 Female,5 11-14 previous convictions/cautions,3 Fine,16,11-14 previous convictions/cautions,Fine
2,2016,Adults,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,227,11-14 previous convictions/cautions,Fine
2,2016,Adults,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,844,11-14 previous convictions/cautions,Fine
2,2016,Juveniles,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,3 Fine,1,11-14 previous convictions/cautions,Fine
2,2016,Adults,01 Violence against the person,2 Female,5 11-14 previous convictions/cautions,3 Fine,9,11-14 previous convictions/cautions,Fine
2,2016,Adults,11 Summary offences excluding motoring,3 Unknown,5 11-14 previous convictions/cautions,3 Fine,1,11-14 previous convictions/cautions,Fine
2,2016,Adults,07 Possession of weapons,1 Male,5 11-14 previous convictions/cautions,3 Fine,46,11-14 previous convictions/cautions,Fine
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,5 11-14 previous convictions/cautions,3 Fine,50,11-14 previous convictions/cautions,Fine
2,2016,Adults,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,2028,11-14 previous convictions/cautions,Fine
2,2016,Adults,04 Theft Offences,3 Unknown,5 11-14 previous convictions/cautions,3 Fine,1,11-14 previous convictions/cautions,Fine
2,2016,Adults,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,3 Fine,1510,11-14 previous convictions/cautions,Fine
2,2016,Adults,04 Theft Offences,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,370,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,1881,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,203,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,10 Fraud offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,63,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,26,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,5,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,967,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,10 Fraud offences,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,11,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,01 Violence against the person,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,9,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,04 Theft Offences,3 Unknown,5 11-14 previous convictions/cautions,4 Community sentence,2,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,273,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,06 Drug offences,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,35,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,05 Criminal damage and arson,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,1,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,08 Public order offences,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,2,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,20,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,07 Possession of weapons,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,109,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,10 Fraud offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,1,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,12,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,01 Violence against the person,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,45,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,03 Robbery,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,9,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,02 Sexual offences,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,1,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,37,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,01 Violence against the person,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,3,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,468,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,271,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,03 Robbery,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,6,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,461,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,05 Criminal damage and arson,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,32,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,12 Summary motoring offences,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,22,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,04 Theft Offences,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,5,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,03 Robbery,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,1,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,58,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,75,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,05 Criminal damage and arson,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,7,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,19,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,07 Possession of weapons,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,12,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,09 Miscellaneous crimes against society,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,3,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,02 Sexual offences,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,33,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,08 Public order offences,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,25,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,07 Possession of weapons,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,5,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,01 Violence against the person,1 Male,5 11-14 previous convictions/cautions,4 Community sentence,346,11-14 previous convictions/cautions,Community sentence
2,2016,Juveniles,08 Public order offences,3 Unknown,5 11-14 previous convictions/cautions,4 Community sentence,1,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,05 Criminal damage and arson,2 Female,5 11-14 previous convictions/cautions,4 Community sentence,9,11-14 previous convictions/cautions,Community sentence
2,2016,Adults,05 Criminal damage and arson,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,1,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,04 Theft Offences,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,645,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,10 Fraud offences,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,59,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,06 Drug offences,3 Unknown,5 11-14 previous convictions/cautions,5 Suspended sentence,1,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,342,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,30,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,319,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,03 Robbery,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,6,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,08 Public order offences,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,35,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,11 Summary offences excluding motoring,3 Unknown,5 11-14 previous convictions/cautions,5 Suspended sentence,1,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,09 Miscellaneous crimes against society,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,264,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,03 Robbery,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,20,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,08 Public order offences,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,217,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,07 Possession of weapons,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,17,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,01 Violence against the person,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,451,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,05 Criminal damage and arson,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,23,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,06 Drug offences,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,34,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,11 Summary offences excluding motoring,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,85,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,04 Theft Offences,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,207,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,10 Fraud offences,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,9,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,11 Summary offences excluding motoring,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,903,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,07 Possession of weapons,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,235,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,01 Violence against the person,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,47,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,02 Sexual offences,1 Male,5 11-14 previous convictions/cautions,5 Suspended sentence,38,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,12 Summary motoring offences,2 Female,5 11-14 previous convictions/cautions,5 Suspended sentence,17,11-14 previous convictions/cautions,Suspended sentence
2,2016,Adults,02 Sexual offences,1 Male,5 11-14 previous convictions/cautions,6 Immediate custody,211,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,01 Violence against the person,1 Male,5 11-14 previous convictions/cautions,6 Immediate custody,1409,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,04 Theft Offences,3 Unknown,5 11-14 previous convictions/cautions,6 Immediate custody,5,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,06 Drug offences,2 Female,5 11-14 previous convictions/cautions,6 Immediate custody,46,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,12 Summary motoring offences,2 Female,5 11-14 previous convictions/cautions,6 Immediate custody,22,11-14 previous convictions/cautions,Immediate custody
2,2016,Juveniles,03 Robbery,1 Male,5 11-14 previous convictions/cautions,6 Immediate custody,27,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,06 Drug offences,1 Male,5 11-14 previous convictions/cautions,6 Immediate custody,970,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,05 Criminal damage and arson,1 Male,5 11-14 previous convictions/cautions,6 Immediate custody,48,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,05 Criminal damage and arson,2 Female,5 11-14 previous convictions/cautions,6 Immediate custody,8,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,12 Summary motoring offences,1 Male,5 11-14 previous convictions/cautions,6 Immediate custody,404,11-14 previous convictions/cautions,Immediate custody
2,2016,Adults,08 Public order offences,2 Female,5 11-14 previous convictions/cautions,6 Immediate custody,47,11-14 previous convictions/cautions,Immediate custody
